instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,ntemp,ftemp,atemp,natemp,fatemp,hum,nhum,fhum,windspeed,nwindspeed,fwindspeed,casual,registered,cnt,day
11328,2012/4/22,2,1,4,4,0,0,0,2,0.44,18.04,1,0.4394,21.97,2,0.77,77,3,0.1642,11.0014,2,0,7,7,0
11329,2012/4/22,2,1,4,5,0,0,0,2,0.44,18.04,1,0.4394,21.97,2,0.77,77,3,0.2239,15.0013,2,0,6,6,0
11330,2012/4/22,2,1,4,6,0,0,0,2,0.44,18.04,1,0.4394,21.97,2,0.72,72,3,0.3284,22.0028,3,6,6,12,0
11331,2012/4/22,2,1,4,7,0,0,0,3,0.42,17.22,1,0.4242,21.21,2,0.77,77,3,0.3881,26.0027,3,2,22,24,1
11332,2012/4/22,2,1,4,8,0,0,0,3,0.4,16.4,1,0.4091,20.455,2,0.82,82,4,0.2537,16.9979,2,8,43,51,1
11333,2012/4/22,2,1,4,9,0,0,0,3,0.4,16.4,1,0.4091,20.455,2,0.82,82,4,0.2537,16.9979,2,8,71,79,1
11334,2012/4/22,2,1,4,10,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.82,82,4,0.3284,22.0028,3,11,57,68,1
11335,2012/4/22,2,1,4,11,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.87,87,4,0.2985,19.9995,3,7,70,77,1
11336,2012/4/22,2,1,4,12,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.87,87,4,0.3284,22.0028,3,5,56,61,1
11337,2012/4/22,2,1,4,13,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.82,82,4,0.3582,23.9994,3,5,47,52,1
11338,2012/4/22,2,1,4,14,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.87,87,4,0.3284,22.0028,3,3,50,53,1
11339,2012/4/22,2,1,4,15,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.87,87,4,0.3881,26.0027,3,0,38,38,1
11340,2012/4/22,2,1,4,16,0,0,0,3,0.38,15.58,1,0.3939,19.695,1,0.87,87,4,0.4478,30.0026,4,4,32,36,1
11341,2012/4/22,2,1,4,17,0,0,0,3,0.36,14.76,1,0.3182,15.91,1,0.93,93,4,0.4478,30.0026,4,2,25,27,1
11342,2012/4/22,2,1,4,18,0,0,0,3,0.36,14.76,1,0.3182,15.91,1,0.93,93,4,0.4478,30.0026,4,1,38,39,1
11343,2012/4/22,2,1,4,19,0,0,0,3,0.36,14.76,1,0.3182,15.91,1,0.87,87,4,0.5224,35.0008,4,1,34,35,1
11344,2012/4/22,2,1,4,20,0,0,0,3,0.36,14.76,1,0.3333,16.665,1,0.93,93,4,0.4179,27.9993,3,1,34,35,1
11345,2012/4/22,2,1,4,21,0,0,0,3,0.36,14.76,1,0.3333,16.665,1,0.87,87,4,0.3881,26.0027,3,0,11,11,1
11346,2012/4/22,2,1,4,22,0,0,0,3,0.34,13.94,1,0.2879,14.395,1,0.87,87,4,0.5224,35.0008,4,0,13,13,0
11347,2012/4/22,2,1,4,23,0,0,0,3,0.36,14.76,1,0.3182,15.91,1,0.81,81,4,0.4627,31.0009,4,0,17,17,0
11348,2012/4/23,2,1,4,0,0,1,1,3,0.36,14.76,1,0.3333,16.665,1,0.81,81,4,0.4179,27.9993,3,0,6,6,0
11349,2012/4/23,2,1,4,1,0,1,1,3,0.34,13.94,1,0.303,15.15,1,0.87,87,4,0.3582,23.9994,3,1,1,2,0
11350,2012/4/23,2,1,4,2,0,1,1,2,0.32,13.12,1,0.303,15.15,1,0.87,87,4,0.3284,22.0028,3,1,3,4,0
11351,2012/4/23,2,1,4,3,0,1,1,2,0.32,13.12,1,0.303,15.15,1,0.81,81,4,0.2836,19.0012,3,0,1,1,0
11352,2012/4/23,2,1,4,4,0,1,1,3,0.3,12.3,1,0.2879,14.395,1,0.81,81,4,0.2836,19.0012,3,0,3,3,0
11353,2012/4/23,2,1,4,5,0,1,1,3,0.3,12.3,1,0.2879,14.395,1,0.81,81,4,0.2836,19.0012,3,0,14,14,0
11354,2012/4/23,2,1,4,6,0,1,1,2,0.3,12.3,1,0.2727,13.635,1,0.81,81,4,0.2985,19.9995,3,2,43,45,0
11355,2012/4/23,2,1,4,7,0,1,1,3,0.3,12.3,1,0.2879,14.395,1,0.81,81,4,0.2537,16.9979,2,1,206,207,1
11356,2012/4/23,2,1,4,8,0,1,1,2,0.3,12.3,1,0.2727,13.635,1,0.75,75,3,0.3284,22.0028,3,11,471,482,1
11357,2012/4/23,2,1,4,9,0,1,1,2,0.3,12.3,1,0.2727,13.635,1,0.75,75,3,0.3881,26.0027,3,17,255,272,1
11358,2012/4/23,2,1,4,10,0,1,1,2,0.32,13.12,1,0.303,15.15,1,0.7,70,3,0.3284,22.0028,3,12,88,100,1
11359,2012/4/23,2,1,4,11,0,1,1,2,0.32,13.12,1,0.2879,14.395,1,0.7,70,3,0.3582,23.9994,3,10,91,101,1
11360,2012/4/23,2,1,4,12,0,1,1,3,0.34,13.94,1,0.303,15.15,1,0.71,71,3,0.3582,23.9994,3,12,117,129,1
11361,2012/4/23,2,1,4,13,0,1,1,3,0.34,13.94,1,0.303,15.15,1,0.66,66,3,0.3881,26.0027,3,9,98,107,1
11362,2012/4/23,2,1,4,14,0,1,1,3,0.36,14.76,1,0.3182,15.91,1,0.62,62,3,0.4478,30.0026,4,12,102,114,1
11363,2012/4/23,2,1,4,15,0,1,1,2,0.36,14.76,1,0.3333,16.665,1,0.62,62,3,0.3881,26.0027,3,11,101,112,1
11364,2012/4/23,2,1,4,16,0,1,1,3,0.3,12.3,1,0.2727,13.635,1,0.81,81,4,0.3582,23.9994,3,10,93,103,1
11365,2012/4/23,2,1,4,17,0,1,1,3,0.3,12.3,1,0.2727,13.635,1,0.82,82,4,0.3284,22.0028,3,13,219,232,1
11366,2012/4/23,2,1,4,18,0,1,1,3,0.32,13.12,1,0.3333,16.665,1,0.81,81,4,0.1343,8.9981,1,10,369,379,1
11367,2012/4/23,2,1,4,19,0,1,1,2,0.34,13.94,1,0.3182,15.91,1,0.76,76,3,0.2239,15.0013,2,11,287,298,1
11368,2012/4/23,2,1,4,20,0,1,1,2,0.32,13.12,1,0.3182,15.91,1,0.76,76,3,0.1642,11.0014,2,17,186,203,1
11369,2012/4/23,2,1,4,21,0,1,1,2,0.32,13.12,1,0.303,15.15,1,0.81,81,4,0.2239,15.0013,2,7,145,152,1
11370,2012/4/23,2,1,4,22,0,1,1,1,0.32,13.12,1,0.3182,15.91,1,0.76,76,3,0.194,12.998,2,18,71,89,0
11371,2012/4/23,2,1,4,23,0,1,1,1,0.32,13.12,1,0.3182,15.91,1,0.76,76,3,0.1642,11.0014,2,10,49,59,0
11372,2012/4/24,2,1,4,0,0,2,1,2,0.32,13.12,1,0.3333,16.665,1,0.76,76,3,0.1343,8.9981,1,0,13,13,0
11373,2012/4/24,2,1,4,1,0,2,1,2,0.32,13.12,1,0.3333,16.665,1,0.81,81,4,0.1343,8.9981,1,1,6,7,0
11374,2012/4/24,2,1,4,2,0,2,1,1,0.32,13.12,1,0.3182,15.91,1,0.81,81,4,0.194,12.998,2,0,3,3,0
11375,2012/4/24,2,1,4,3,0,2,1,1,0.32,13.12,1,0.303,15.15,1,0.81,81,4,0.2239,15.0013,2,0,2,2,0
11376,2012/4/24,2,1,4,4,0,2,1,1,0.3,12.3,1,0.2879,14.395,1,0.7,70,3,0.194,12.998,2,0,3,3,0
11377,2012/4/24,2,1,4,5,0,2,1,1,0.3,12.3,1,0.2879,14.395,1,0.7,70,3,0.194,12.998,2,0,22,22,0
11378,2012/4/24,2,1,4,6,0,2,1,1,0.3,12.3,1,0.2879,14.395,1,0.7,70,3,0.2239,15.0013,2,3,117,120,0
11379,2012/4/24,2,1,4,7,0,2,1,1,0.32,13.12,1,0.303,15.15,1,0.66,66,3,0.2836,19.0012,3,3,387,390,1
11380,2012/4/24,2,1,4,8,0,2,1,1,0.34,13.94,1,0.3182,15.91,1,0.61,61,3,0.2537,16.9979,2,12,599,611,1
11381,2012/4/24,2,1,4,9,0,2,1,1,0.4,16.4,1,0.4091,20.455,2,0.47,47,2,0.3582,23.9994,3,6,302,308,1
11382,2012/4/24,2,1,4,10,0,2,1,1,0.42,17.22,1,0.4242,21.21,2,0.47,47,2,0.2985,19.9995,3,33,129,162,1
11383,2012/4/24,2,1,4,11,0,2,1,1,0.46,18.86,1,0.4545,22.725,2,0.31,31,1,0.3881,26.0027,3,27,157,184,1
11384,2012/4/24,2,1,4,12,0,2,1,1,0.48,19.68,1,0.4697,23.485,2,0.29,29,1,0.3881,26.0027,3,36,188,224,1
11385,2012/4/24,2,1,4,13,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.29,29,1,0.3881,26.0027,3,35,189,224,1
11386,2012/4/24,2,1,4,14,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.25,25,1,0.3881,26.0027,3,50,166,216,1
11387,2012/4/24,2,1,4,15,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.23,23,1,0.4179,27.9993,3,60,176,236,1
11388,2012/4/24,2,1,4,16,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.23,23,1,0.194,12.998,2,54,308,362,1
11389,2012/4/24,2,1,4,17,0,2,1,1,0.52,21.32,2,0.5,25,2,0.22,22,1,0.3881,26.0027,3,72,619,691,1
11390,2012/4/24,2,1,4,18,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.18,18,1,0,0,0,52,580,632,1
11391,2012/4/24,2,1,4,19,0,2,1,1,0.5,20.5,2,0.4848,24.24,2,0.18,18,1,0.2537,16.9979,2,33,449,482,1
11392,2012/4/24,2,1,4,20,0,2,1,1,0.48,19.68,1,0.4697,23.485,2,0.21,21,1,0.3284,22.0028,3,16,269,285,1
11393,2012/4/24,2,1,4,21,0,2,1,2,0.46,18.86,1,0.4545,22.725,2,0.28,28,1,0.1642,11.0014,2,13,213,226,1
11394,2012/4/24,2,1,4,22,0,2,1,1,0.44,18.04,1,0.4394,21.97,2,0.35,35,1,0.1045,7.0015,1,8,149,157,0
11395,2012/4/24,2,1,4,23,0,2,1,1,0.42,17.22,1,0.4242,21.21,2,0.38,38,1,0.0896,6.0032,1,4,69,73,0
11396,2012/4/25,2,1,4,0,0,3,1,1,0.44,18.04,1,0.4394,21.97,2,0.38,38,1,0,0,0,13,23,36,0
11397,2012/4/25,2,1,4,1,0,3,1,1,0.42,17.22,1,0.4242,21.21,2,0.41,41,2,0,0,0,8,17,25,0
11398,2012/4/25,2,1,4,2,0,3,1,1,0.36,14.76,1,0.3788,18.94,1,0.62,62,3,0,0,0,1,6,7,0
11399,2012/4/25,2,1,4,3,0,3,1,1,0.32,13.12,1,0.3333,16.665,1,0.7,70,3,0.0896,6.0032,1,0,3,3,0
11400,2012/4/25,2,1,4,4,0,3,1,1,0.34,13.94,1,0.3485,17.425,1,0.66,66,3,0.0896,6.0032,1,0,6,6,0
11401,2012/4/25,2,1,4,5,0,3,1,1,0.34,13.94,1,0.3636,18.18,1,0.66,66,3,0,0,0,0,24,24,0
11402,2012/4/25,2,1,4,6,0,3,1,1,0.34,13.94,1,0.3636,18.18,1,0.66,66,3,0,0,0,3,103,106,0
11403,2012/4/25,2,1,4,7,0,3,1,1,0.34,13.94,1,0.3636,18.18,1,0.71,71,3,0,0,0,13,376,389,1
11404,2012/4/25,2,1,4,8,0,3,1,1,0.36,14.76,1,0.3636,18.18,1,0.76,76,3,0.0896,6.0032,1,20,634,654,1
11405,2012/4/25,2,1,4,9,0,3,1,1,0.42,17.22,1,0.4242,21.21,2,0.54,54,2,0,0,0,33,288,321,1
11406,2012/4/25,2,1,4,10,0,3,1,1,0.52,21.32,2,0.5,25,2,0.34,34,1,0,0,0,44,138,182,1
11407,2012/4/25,2,1,4,11,0,3,1,1,0.52,21.32,2,0.5,25,2,0.32,32,1,0.1343,8.9981,1,42,177,219,1
11408,2012/4/25,2,1,4,12,0,3,1,1,0.54,22.14,2,0.5152,25.76,2,0.28,28,1,0.2836,19.0012,3,49,220,269,1
11409,2012/4/25,2,1,4,13,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.26,26,1,0.2239,15.0013,2,35,193,228,1
11410,2012/4/25,2,1,4,14,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.22,22,1,0.3582,23.9994,3,47,176,223,1
11411,2012/4/25,2,1,4,15,0,3,1,1,0.58,23.78,2,0.5455,27.275,2,0.19,19,1,0.1642,11.0014,2,47,182,229,1
11412,2012/4/25,2,1,4,16,0,3,1,1,0.6,24.6,2,0.5909,29.545,2,0.2,20,1,0.3284,22.0028,3,49,327,376,1
11413,2012/4/25,2,1,4,17,0,3,1,1,0.6,24.6,2,0.5909,29.545,2,0.2,20,1,0.2985,19.9995,3,68,664,732,1
11414,2012/4/25,2,1,4,18,0,3,1,1,0.6,24.6,2,0.5909,29.545,2,0.2,20,1,0.2836,19.0012,3,60,649,709,1
11415,2012/4/25,2,1,4,19,0,3,1,1,0.6,24.6,2,0.5909,29.545,2,0.2,20,1,0.194,12.998,2,42,501,543,1
11416,2012/4/25,2,1,4,20,0,3,1,1,0.56,22.96,2,0.5303,26.515,2,0.22,22,1,0.0896,6.0032,1,22,358,380,1
11417,2012/4/25,2,1,4,21,0,3,1,1,0.52,21.32,2,0.5,25,2,0.52,52,2,0.1343,8.9981,1,27,212,239,1
11418,2012/4/25,2,1,4,22,0,3,1,1,0.5,20.5,2,0.4848,24.24,2,0.51,51,2,0,0,0,22,170,192,0
11419,2012/4/25,2,1,4,23,0,3,1,2,0.5,20.5,2,0.4848,24.24,2,0.51,51,2,0.0896,6.0032,1,10,94,104,0
11420,2012/4/26,2,1,4,0,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.63,63,3,0,0,0,1,42,43,0
11421,2012/4/26,2,1,4,1,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.48,48,2,0.0896,6.0032,1,1,22,23,0
11422,2012/4/26,2,1,4,2,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.55,55,2,0.1045,7.0015,1,3,10,13,0
11423,2012/4/26,2,1,4,3,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.55,55,2,0.0896,6.0032,1,1,5,6,0
11424,2012/4/26,2,1,4,4,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.59,59,2,0.0896,6.0032,1,1,2,3,0
11425,2012/4/26,2,1,4,5,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.63,63,3,0.1343,8.9981,1,0,17,17,0
11426,2012/4/26,2,1,4,6,0,4,1,2,0.48,19.68,1,0.4697,23.485,2,0.63,63,3,0.2537,16.9979,2,5,122,127,0
11427,2012/4/26,2,1,4,7,0,4,1,3,0.46,18.86,1,0.4545,22.725,2,0.82,82,4,0.3582,23.9994,3,3,222,225,1
11428,2012/4/26,2,1,4,8,0,4,1,3,0.46,18.86,1,0.4545,22.725,2,0.82,82,4,0.194,12.998,2,4,358,362,1
11429,2012/4/26,2,1,4,9,0,4,1,3,0.46,18.86,1,0.4545,22.725,2,0.88,88,4,0.1642,11.0014,2,12,189,201,1
11430,2012/4/26,2,1,4,10,0,4,1,2,0.46,18.86,1,0.4545,22.725,2,0.94,94,4,0.1642,11.0014,2,14,125,139,1
11431,2012/4/26,2,1,4,11,0,4,1,2,0.46,18.86,1,0.4545,22.725,2,0.94,94,4,0.2239,15.0013,2,16,135,151,1
11432,2012/4/26,2,1,4,12,0,4,1,2,0.52,21.32,2,0.5,25,2,0.83,83,4,0.1343,8.9981,1,24,180,204,1
11433,2012/4/26,2,1,4,13,0,4,1,2,0.5,20.5,2,0.4848,24.24,2,0.82,82,4,0.1642,11.0014,2,19,178,197,1
11434,2012/4/26,2,1,4,14,0,4,1,2,0.54,22.14,2,0.5152,25.76,2,0.77,77,3,0.194,12.998,2,37,132,169,1
11435,2012/4/26,2,1,4,15,0,4,1,2,0.52,21.32,2,0.5,25,2,0.83,83,4,0.3284,22.0028,3,39,165,204,1
11436,2012/4/26,2,1,4,16,0,4,1,2,0.52,21.32,2,0.5,25,2,0.83,83,4,0.2239,15.0013,2,37,281,318,1
11437,2012/4/26,2,1,4,17,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.77,77,3,0.1642,11.0014,2,49,565,614,1
11438,2012/4/26,2,1,4,18,0,4,1,2,0.54,22.14,2,0.5152,25.76,2,0.77,77,3,0.194,12.998,2,75,589,664,1
11439,2012/4/26,2,1,4,19,0,4,1,2,0.54,22.14,2,0.5152,25.76,2,0.77,77,3,0.2239,15.0013,2,57,407,464,1
11440,2012/4/26,2,1,4,20,0,4,1,1,0.54,22.14,2,0.5152,25.76,2,0.77,77,3,0.194,12.998,2,23,314,337,1
11441,2012/4/26,2,1,4,21,0,4,1,1,0.52,21.32,2,0.5,25,2,0.83,83,4,0.2239,15.0013,2,28,222,250,1
11442,2012/4/26,2,1,4,22,0,4,1,1,0.52,21.32,2,0.5,25,2,0.83,83,4,0.1642,11.0014,2,20,163,183,0
11443,2012/4/26,2,1,4,23,0,4,1,1,0.5,20.5,2,0.4848,24.24,2,0.88,88,4,0.1642,11.0014,2,6,106,112,0
11444,2012/4/27,2,1,4,0,0,5,1,1,0.54,22.14,2,0.5152,25.76,2,0.68,68,3,0.5522,36.9974,4,12,61,73,0
11445,2012/4/27,2,1,4,1,0,5,1,1,0.5,20.5,2,0.4848,24.24,2,0.59,59,2,0.4478,30.0026,4,3,32,35,0
11446,2012/4/27,2,1,4,2,0,5,1,1,0.48,19.68,1,0.4697,23.485,2,0.59,59,2,0.4179,27.9993,3,4,18,22,0
11447,2012/4/27,2,1,4,3,0,5,1,1,0.44,18.04,1,0.4394,21.97,2,0.47,47,2,0.4925,32.9975,4,1,2,3,0
11448,2012/4/27,2,1,4,4,0,5,1,1,0.42,17.22,1,0.4242,21.21,2,0.44,44,2,0.2537,16.9979,2,0,6,6,0
11449,2012/4/27,2,1,4,5,0,5,1,1,0.42,17.22,1,0.4242,21.21,2,0.44,44,2,0.3582,23.9994,3,0,19,19,0
11450,2012/4/27,2,1,4,6,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.43,43,2,0.2537,16.9979,2,5,115,120,0
11451,2012/4/27,2,1,4,7,0,5,1,1,0.38,15.58,1,0.3939,19.695,1,0.5,50,2,0.2836,19.0012,3,10,305,315,1
11452,2012/4/27,2,1,4,8,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.5,50,2,0,0,0,17,575,592,1
11453,2012/4/27,2,1,4,9,0,5,1,1,0.42,17.22,1,0.4242,21.21,2,0.44,44,2,0.4925,32.9975,4,42,292,334,1
11454,2012/4/27,2,1,4,10,0,5,1,1,0.44,18.04,1,0.4394,21.97,2,0.38,38,1,0.4179,27.9993,3,64,172,236,1
11455,2012/4/27,2,1,4,11,0,5,1,1,0.44,18.04,1,0.4394,21.97,2,0.38,38,1,0.3284,22.0028,3,47,186,233,1
11456,2012/4/27,2,1,4,12,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.36,36,1,0.3582,23.9994,3,63,244,307,1
11457,2012/4/27,2,1,4,13,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.33,33,1,0.3881,26.0027,3,94,212,306,1
11458,2012/4/27,2,1,4,14,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.33,33,1,0.3284,22.0028,3,94,206,300,1
11459,2012/4/27,2,1,4,15,0,5,1,1,0.52,21.32,2,0.5,25,2,0.29,29,1,0.4925,32.9975,4,101,223,324,1
11460,2012/4/27,2,1,4,16,0,5,1,1,0.52,21.32,2,0.5,25,2,0.29,29,1,0.2537,16.9979,2,105,335,440,1
11461,2012/4/27,2,1,4,17,0,5,1,1,0.54,22.14,2,0.5152,25.76,2,0.24,24,1,0.3881,26.0027,3,89,613,702,1
11462,2012/4/27,2,1,4,18,0,5,1,1,0.52,21.32,2,0.5,25,2,0.25,25,1,0.3582,23.9994,3,94,560,654,1
11463,2012/4/27,2,1,4,19,0,5,1,1,0.5,20.5,2,0.4848,24.24,2,0.27,27,1,0.3881,26.0027,3,62,379,441,1
11464,2012/4/27,2,1,4,20,0,5,1,1,0.46,18.86,1,0.4545,22.725,2,0.31,31,1,0.2836,19.0012,3,49,240,289,1
11465,2012/4/27,2,1,4,21,0,5,1,1,0.44,18.04,1,0.4394,21.97,2,0.33,33,1,0.2985,19.9995,3,23,185,208,1
11466,2012/4/27,2,1,4,22,0,5,1,1,0.42,17.22,1,0.4242,21.21,2,0.38,38,1,0.2537,16.9979,2,24,134,158,0
11467,2012/4/27,2,1,4,23,0,5,1,1,0.4,16.4,1,0.4091,20.455,2,0.4,40,2,0.2537,16.9979,2,11,105,116,0
11468,2012/4/28,2,1,4,0,0,6,0,1,0.38,15.58,1,0.3939,19.695,1,0.43,43,2,0.1642,11.0014,2,4,99,103,0
11469,2012/4/28,2,1,4,1,0,6,0,1,0.36,14.76,1,0.3333,16.665,1,0.5,50,2,0.2985,19.9995,3,7,60,67,0
11470,2012/4/28,2,1,4,2,0,6,0,1,0.36,14.76,1,0.3485,17.425,1,0.43,43,2,0.1642,11.0014,2,8,49,57,0
11471,2012/4/28,2,1,4,3,0,6,0,1,0.34,13.94,1,0.3182,15.91,1,0.49,49,2,0.2239,15.0013,2,3,23,26,0
11472,2012/4/28,2,1,4,4,0,6,0,1,0.34,13.94,1,0.3333,16.665,1,0.49,49,2,0.1642,11.0014,2,0,2,2,0
11473,2012/4/28,2,1,4,5,0,6,0,1,0.34,13.94,1,0.3333,16.665,1,0.46,46,2,0.1343,8.9981,1,2,3,5,0
11474,2012/4/28,2,1,4,6,0,6,0,1,0.34,13.94,1,0.3333,16.665,1,0.49,49,2,0.194,12.998,2,10,18,28,0
11475,2012/4/28,2,1,4,7,0,6,0,1,0.34,13.94,1,0.3333,16.665,1,0.49,49,2,0.1642,11.0014,2,10,45,55,1
11476,2012/4/28,2,1,4,8,0,6,0,1,0.38,15.58,1,0.3939,19.695,1,0.4,40,2,0.1343,8.9981,1,24,134,158,1
11477,2012/4/28,2,1,4,9,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.37,37,1,0,0,0,45,169,214,1
11478,2012/4/28,2,1,4,10,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.4,40,2,0.1642,11.0014,2,60,231,291,1
11479,2012/4/28,2,1,4,11,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.4,40,2,0.1045,7.0015,1,96,262,358,1
11480,2012/4/28,2,1,4,12,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.43,43,2,0,0,0,105,276,381,1
11481,2012/4/28,2,1,4,13,0,6,0,2,0.4,16.4,1,0.4091,20.455,2,0.37,37,1,0,0,0,120,269,389,1
11482,2012/4/28,2,1,4,14,0,6,0,1,0.42,17.22,1,0.4242,21.21,2,0.38,38,1,0.1045,7.0015,1,147,293,440,1
11483,2012/4/28,2,1,4,15,0,6,0,1,0.42,17.22,1,0.4242,21.21,2,0.41,41,2,0.2239,15.0013,2,148,260,408,1
11484,2012/4/28,2,1,4,16,0,6,0,2,0.44,18.04,1,0.4394,21.97,2,0.38,38,1,0.194,12.998,2,132,244,376,1
11485,2012/4/28,2,1,4,17,0,6,0,2,0.42,17.22,1,0.4242,21.21,2,0.41,41,2,0.1343,8.9981,1,98,224,322,1
11486,2012/4/28,2,1,4,18,0,6,0,3,0.4,16.4,1,0.4091,20.455,2,0.47,47,2,0,0,0,17,73,90,1
11487,2012/4/28,2,1,4,19,0,6,0,3,0.36,14.76,1,0.3485,17.425,1,0.71,71,3,0.1343,8.9981,1,29,110,139,1
11488,2012/4/28,2,1,4,20,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.66,66,3,0,0,0,21,81,102,1
11489,2012/4/28,2,1,4,21,0,6,0,3,0.36,14.76,1,0.3485,17.425,1,0.71,71,3,0.194,12.998,2,12,72,84,1
11490,2012/4/28,2,1,4,22,0,6,0,2,0.36,14.76,1,0.3485,17.425,1,0.71,71,3,0.1343,8.9981,1,17,66,83,0
11491,2012/4/28,2,1,4,23,0,6,0,2,0.38,15.58,1,0.3939,19.695,1,0.76,76,3,0.0896,6.0032,1,5,37,42,0
11492,2012/4/29,2,1,4,0,0,0,0,3,0.36,14.76,1,0.3485,17.425,1,0.81,81,4,0.1343,8.9981,1,0,36,36,0
11493,2012/4/29,2,1,4,1,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.81,81,4,0.1343,8.9981,1,5,37,42,0
11494,2012/4/29,2,1,4,2,0,0,0,2,0.36,14.76,1,0.3636,18.18,1,0.87,87,4,0.1045,7.0015,1,4,36,40,0
11495,2012/4/29,2,1,4,3,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.87,87,4,0.194,12.998,2,2,14,16,0
11496,2012/4/29,2,1,4,4,0,0,0,2,0.36,14.76,1,0.3485,17.425,1,0.87,87,4,0.1343,8.9981,1,0,4,4,0
11497,2012/4/29,2,1,4,5,0,0,0,1,0.34,13.94,1,0.3636,18.18,1,0.87,87,4,0,0,0,0,6,6,0
11498,2012/4/29,2,1,4,6,0,0,0,1,0.34,13.94,1,0.3333,16.665,1,0.87,87,4,0.1343,8.9981,1,1,6,7,0
11499,2012/4/29,2,1,4,7,0,0,0,2,0.34,13.94,1,0.3333,16.665,1,0.87,87,4,0.1343,8.9981,1,7,20,27,1
11500,2012/4/29,2,1,4,8,0,0,0,1,0.38,15.58,1,0.3939,19.695,1,0.76,76,3,0.1343,8.9981,1,26,81,107,1
11501,2012/4/29,2,1,4,9,0,0,0,1,0.4,16.4,1,0.4091,20.455,2,0.71,71,3,0.1343,8.9981,1,52,133,185,1
11502,2012/4/29,2,1,4,10,0,0,0,1,0.42,17.22,1,0.4242,21.21,2,0.67,67,3,0.0896,6.0032,1,127,253,380,1
11503,2012/4/29,2,1,4,11,0,0,0,1,0.46,18.86,1,0.4545,22.725,2,0.51,51,2,0,0,0,128,283,411,1
11504,2012/4/29,2,1,4,12,0,0,0,1,0.48,19.68,1,0.4697,23.485,2,0.44,44,2,0.1045,7.0015,1,223,361,584,1
11505,2012/4/29,2,1,4,13,0,0,0,1,0.5,20.5,2,0.4848,24.24,2,0.45,45,2,0.1045,7.0015,1,226,369,595,1
11506,2012/4/29,2,1,4,14,0,0,0,1,0.54,22.14,2,0.5152,25.76,2,0.34,34,1,0,0,0,281,372,653,1
11507,2012/4/29,2,1,4,15,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.37,37,1,0.1343,8.9981,1,279,324,603,1
11508,2012/4/29,2,1,4,16,0,0,0,1,0.6,24.6,2,0.6061,30.305,3,0.28,28,1,0.194,12.998,2,240,347,587,1
11509,2012/4/29,2,1,4,17,0,0,0,1,0.62,25.42,2,0.6061,30.305,3,0.27,27,1,0.2985,19.9995,3,188,334,522,1
11510,2012/4/29,2,1,4,18,0,0,0,1,0.6,24.6,2,0.6061,30.305,3,0.26,26,1,0.2836,19.0012,3,164,323,487,1
11511,2012/4/29,2,1,4,19,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.35,35,1,0.1343,8.9981,1,128,247,375,1
11512,2012/4/29,2,1,4,20,0,0,0,1,0.56,22.96,2,0.5303,26.515,2,0.32,32,1,0.0896,6.0032,1,45,198,243,1
11513,2012/4/29,2,1,4,21,0,0,0,1,0.52,21.32,2,0.5,25,2,0.48,48,2,0.1343,8.9981,1,65,139,204,1
11514,2012/4/29,2,1,4,22,0,0,0,1,0.5,20.5,2,0.4848,24.24,2,0.45,45,2,0,0,0,23,85,108,0
11515,2012/4/29,2,1,4,23,0,0,0,1,0.48,19.68,1,0.4697,23.485,2,0.59,59,2,0,0,0,15,67,82,0
